METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","ackley",5,3,1200,57,0.003518,0.010000
"DEbest","ackley",5,3,1220,58,0.003311,0.010000
"DEbest","ackley",5,3,1240,59,0.003311,0.010000
"DEbest","ackley",5,3,1260,60,0.002101,0.010000
"DEbest","ackley",5,3,1280,61,0.002101,0.010000
"DEbest","ackley",5,3,1300,62,0.002101,0.010000
"DEbest","ackley",5,3,1320,63,0.001474,0.010000
"DEbest","ackley",5,3,1340,64,0.001474,0.010000
"DEbest","ackley",5,3,1360,65,0.001381,0.010000
"DEbest","ackley",5,3,1380,66,0.001381,0.010000
"DEbest","ackley",5,3,1400,67,0.001242,0.010000
"DEbest","ackley",5,3,1420,68,0.001099,0.010000
"DEbest","ackley",5,3,1440,69,0.000970,0.010000
"DEbest","ackley",5,3,1460,70,0.000851,0.010000
"DEbest","ackley",5,3,1480,71,0.000851,0.010000
"DEbest","ackley",5,3,1500,72,0.000517,0.010000
"DEbest","ackley",5,3,1520,73,0.000425,0.010000
"DEbest","ackley",5,3,1540,74,0.000224,0.010000
"DEbest","ackley",5,3,1560,75,0.000224,0.010000
"DEbest","ackley",5,3,1580,76,0.000224,0.010000
"DEbest","ackley",5,3,1600,77,0.000224,0.010000
"DEbest","ackley",5,3,1620,78,0.000224,0.010000
"DEbest","ackley",5,3,1640,79,0.000178,0.010000
"DEbest","ackley",5,3,1660,80,0.000125,0.010000
"DEbest","ackley",5,3,1680,81,0.000125,0.010000
"DEbest","ackley",5,3,1700,82,0.000119,0.010000
"DEbest","ackley",5,3,1720,83,0.000119,0.010000
"DEbest","ackley",5,3,1740,84,0.000119,0.010000
"DEbest","ackley",5,3,1760,85,0.000092,0.010000
"DEbest","ackley",5,3,1780,86,0.000092,0.020000
"DEbest","ackley",5,3,1800,87,0.000092,0.020000
"DEbest","ackley",5,3,1820,88,0.000067,0.020000
"DEbest","ackley",5,3,1840,89,0.000060,0.020000
"DEbest","ackley",5,3,1860,90,0.000058,0.020000
"DEbest","ackley",5,3,1880,91,0.000058,0.020000
"DEbest","ackley",5,3,1900,92,0.000054,0.020000
"DEbest","ackley",5,3,1920,93,0.000044,0.020000
"DEbest","ackley",5,3,1940,94,0.000025,0.020000
"DEbest","ackley",5,3,1960,95,0.000025,0.020000
"DEbest","ackley",5,3,1980,96,0.000022,0.020000
"DEbest","ackley",5,3,2000,97,0.000018,0.020000
"DEbest","ackley",5,4,80,1,18.160540,0.000000
"DEbest","ackley",5,4,100,2,18.160540,0.000000
"DEbest","ackley",5,4,120,3,17.032603,0.000000
"DEbest","ackley",5,4,140,4,14.283187,0.000000
"DEbest","ackley",5,4,160,5,14.283187,0.000000
"DEbest","ackley",5,4,180,6,14.153115,0.000000
"DEbest","ackley",5,4,200,7,12.006047,0.000000
"DEbest","ackley",5,4,220,8,12.006047,0.000000
"DEbest","ackley",5,4,240,9,9.036103,0.000000
"DEbest","ackley",5,4,260,10,9.036103,0.000000
"DEbest","ackley",5,4,280,11,7.744600,0.000000
"DEbest","ackley",5,4,300,12,7.013811,0.000000
"DEbest","ackley",5,4,320,13,7.013811,0.000000
"DEbest","ackley",5,4,340,14,6.227001,0.000000
"DEbest","ackley",5,4,360,15,5.918000,0.000000
"DEbest","ackley",5,4,380,16,5.180422,0.000000
"DEbest","ackley",5,4,400,17,4.510540,0.000000
"DEbest","ackley",5,4,420,18,4.010185,0.000000
"DEbest","ackley",5,4,440,19,4.010185,0.000000
"DEbest","ackley",5,4,460,20,3.755871,0.000000
"DEbest","ackley",5,4,480,21,3.554235,0.000000
"DEbest","ackley",5,4,500,22,3.217787,0.000000
"DEbest","ackley",5,4,520,23,3.217787,0.000000
"DEbest","ackley",5,4,540,24,2.999604,0.000000
"DEbest","ackley",5,4,560,25,2.660478,0.000000
"DEbest","ackley",5,4,580,26,1.889819,0.000000
"DEbest","ackley",5,4,600,27,1.889819,0.000000
"DEbest","ackley",5,4,620,28,1.598413,0.000000
"DEbest","ackley",5,4,640,29,1.515514,0.000000
"DEbest","ackley",5,4,660,30,1.138797,0.000000
"DEbest","ackley",5,4,680,31,0.743733,0.000000
"DEbest","ackley",5,4,700,32,0.743733,0.000000
"DEbest","ackley",5,4,720,33,0.743733,0.000000
"DEbest","ackley",5,4,740,34,0.178303,0.000000
"DEbest","ackley",5,4,760,35,0.178303,0.000000
"DEbest","ackley",5,4,780,36,0.178303,0.000000
"DEbest","ackley",5,4,800,37,0.178303,0.000000
"DEbest","ackley",5,4,820,38,0.145307,0.000000
"DEbest","ackley",5,4,840,39,0.145307,0.000000
"DEbest","ackley",5,4,860,40,0.145307,0.000000
"DEbest","ackley",5,4,880,41,0.066728,0.000000
"DEbest","ackley",5,4,900,42,0.066728,0.000000
"DEbest","ackley",5,4,920,43,0.061944,0.000000
"DEbest","ackley",5,4,940,44,0.042351,0.000000
"DEbest","ackley",5,4,960,45,0.042351,0.000000
"DEbest","ackley",5,4,980,46,0.042351,0.010000
"DEbest","ackley",5,4,1000,47,0.031639,0.010000
"DEbest","ackley",5,4,1020,48,0.029786,0.010000
"DEbest","ackley",5,4,1040,49,0.018577,0.010000
"DEbest","ackley",5,4,1060,50,0.017123,0.010000
"DEbest","ackley",5,4,1080,51,0.011406,0.010000
"DEbest","ackley",5,4,1100,52,0.006863,0.010000
"DEbest","ackley",5,4,1120,53,0.006863,0.010000
"DEbest","ackley",5,4,1140,54,0.006863,0.010000
"DEbest","ackley",5,4,1160,55,0.006863,0.010000
"DEbest","ackley",5,4,1180,56,0.004229,0.010000
"DEbest","ackley",5,4,1200,57,0.004229,0.010000
"DEbest","ackley",5,4,1220,58,0.004229,0.010000
"DEbest","ackley",5,4,1240,59,0.003168,0.010000
"DEbest","ackley",5,4,1260,60,0.002775,0.010000
"DEbest","ackley",5,4,1280,61,0.002771,0.010000
"DEbest","ackley",5,4,1300,62,0.001406,0.010000
"DEbest","ackley",5,4,1320,63,0.001406,0.010000
"DEbest","ackley",5,4,1340,64,0.001406,0.010000
"DEbest","ackley",5,4,1360,65,0.001253,0.010000
"DEbest","ackley",5,4,1380,66,0.001253,0.010000
"DEbest","ackley",5,4,1400,67,0.000756,0.010000
"DEbest","ackley",5,4,1420,68,0.000756,0.010000
"DEbest","ackley",5,4,1440,69,0.000327,0.010000
"DEbest","ackley",5,4,1460,70,0.000327,0.010000
"DEbest","ackley",5,4,1480,71,0.000327,0.010000
"DEbest","ackley",5,4,1500,72,0.000327,0.010000
"DEbest","ackley",5,4,1520,73,0.000327,0.010000
"DEbest","ackley",5,4,1540,74,0.000261,0.010000
"DEbest","ackley",5,4,1560,75,0.000261,0.010000
"DEbest","ackley",5,4,1580,76,0.000261,0.010000
"DEbest","ackley",5,4,1600,77,0.000235,0.010000
"DEbest","ackley",5,4,1620,78,0.000164,0.010000
"DEbest","ackley",5,4,1640,79,0.000115,0.010000
"DEbest","ackley",5,4,1660,80,0.000115,0.010000
"DEbest","ackley",5,4,1680,81,0.000115,0.010000
"DEbest","ackley",5,4,1700,82,0.000109,0.010000
"DEbest","ackley",5,4,1720,83,0.000084,0.010000
"DEbest","ackley",5,4,1740,84,0.000082,0.010000
"DEbest","ackley",5,4,1760,85,0.000060,0.010000
"DEbest","ackley",5,4,1780,86,0.000036,0.010000
"DEbest","ackley",5,4,1800,87,0.000036,0.010000
"DEbest","ackley",5,4,1820,88,0.000022,0.010000
"DEbest","ackley",5,4,1840,89,0.000022,0.010000
"DEbest","ackley",5,4,1860,90,0.000014,0.010000
"DEbest","ackley",5,4,1880,91,0.000014,0.010000
"DEbest","ackley",5,4,1900,92,0.000014,0.010000
"DEbest","ackley",5,4,1920,93,0.000012,0.010000
"DEbest","ackley",5,4,1940,94,0.000012,0.010000
"DEbest","ackley",5,4,1960,95,0.000012,0.010000
"DEbest","ackley",5,4,1980,96,0.000012,0.010000
"DEbest","ackley",5,4,2000,97,0.000009,0.010000
"DEbest","ackley",5,5,80,1,18.792039,0.000000
"DEbest","ackley",5,5,100,2,17.811149,0.000000
"DEbest","ackley",5,5,120,3,15.828435,0.000000
"DEbest","ackley",5,5,140,4,14.363797,0.000000
"DEbest","ackley",5,5,160,5,12.944018,0.000000
"DEbest","ackley",5,5,180,6,12.944018,0.000000
"DEbest","ackley",5,5,200,7,11.847390,0.000000
"DEbest","ackley",5,5,220,8,8.682743,0.000000
"DEbest","ackley",5,5,240,9,4.776430,0.000000
"DEbest","ackley",5,5,260,10,4.776430,0.000000
"DEbest","ackley",5,5,280,11,4.776430,0.000000
"DEbest","ackley",5,5,300,12,4.776430,0.000000
"DEbest","ackley",5,5,320,13,4.776430,0.000000
"DEbest","ackley",5,5,340,14,4.776430,0.000000
"DEbest","ackley",5,5,360,15,4.701345,0.000000
"DEbest","ackley",5,5,380,16,4.476421,0.000000
"DEbest","ackley",5,5,400,17,3.812541,0.000000
"DEbest","ackley",5,5,420,18,3.554263,0.000000
"DEbest","ackley",5,5,440,19,2.525943,0.000000
"DEbest","ackley",5,5,460,20,1.872343,0.000000
"DEbest","ackley",5,5,480,21,1.872343,0.000000
"DEbest","ackley",5,5,500,22,1.872343,0.000000
"DEbest","ackley",5,5,520,23,1.872343,0.000000
"DEbest","ackley",5,5,540,24,1.872343,0.000000
"DEbest","ackley",5,5,560,25,1.872343,0.000000
"DEbest","ackley",5,5,580,26,1.614852,0.000000
"DEbest","ackley",5,5,600,27,1.450010,0.000000
"DEbest","ackley",5,5,620,28,1.435867,0.000000
"DEbest","ackley",5,5,640,29,1.212308,0.000000
"DEbest","ackley",5,5,660,30,0.539113,0.000000
"DEbest","ackley",5,5,680,31,0.539113,0.000000
"DEbest","ackley",5,5,700,32,0.367621,0.000000
"DEbest","ackley",5,5,720,33,0.264076,0.000000
"DEbest","ackley",5,5,740,34,0.258829,0.000000
"DEbest","ackley",5,5,760,35,0.228571,0.000000
"DEbest","ackley",5,5,780,36,0.043252,0.000000
"DEbest","ackley",5,5,800,37,0.043252,0.000000
"DEbest","ackley",5,5,820,38,0.043252,0.000000
"DEbest","ackley",5,5,840,39,0.043252,0.000000
"DEbest","ackley",5,5,860,40,0.043252,0.000000
"DEbest","ackley",5,5,880,41,0.043252,0.000000
"DEbest","ackley",5,5,900,42,0.036398,0.000000
"DEbest","ackley",5,5,920,43,0.028849,0.000000
"DEbest","ackley",5,5,940,44,0.026564,0.000000
"DEbest","ackley",5,5,960,45,0.020052,0.000000
"DEbest","ackley",5,5,980,46,0.011718,0.000000
"DEbest","ackley",5,5,1000,47,0.008615,0.000000
"DEbest","ackley",5,5,1020,48,0.007962,0.000000
"DEbest","ackley",5,5,1040,49,0.007962,0.000000
"DEbest","ackley",5,5,1060,50,0.007962,0.000000
"DEbest","ackley",5,5,1080,51,0.006141,0.000000
"DEbest","ackley",5,5,1100,52,0.006141,0.000000
"DEbest","ackley",5,5,1120,53,0.004598,0.000000
"DEbest","ackley",5,5,1140,54,0.004598,0.010000
"DEbest","ackley",5,5,1160,55,0.003751,0.010000
"DEbest","ackley",5,5,1180,56,0.002830,0.010000
"DEbest","ackley",5,5,1200,57,0.002830,0.010000
"DEbest","ackley",5,5,1220,58,0.002830,0.010000
"DEbest","ackley",5,5,1240,59,0.002087,0.010000
"DEbest","ackley",5,5,1260,60,0.001676,0.010000
"DEbest","ackley",5,5,1280,61,0.001676,0.010000
"DEbest","ackley",5,5,1300,62,0.000671,0.010000
"DEbest","ackley",5,5,1320,63,0.000671,0.010000
"DEbest","ackley",5,5,1340,64,0.000671,0.010000
"DEbest","ackley",5,5,1360,65,0.000671,0.010000
"DEbest","ackley",5,5,1380,66,0.000671,0.010000
"DEbest","ackley",5,5,1400,67,0.000671,0.010000
"DEbest","ackley",5,5,1420,68,0.000312,0.010000
"DEbest","ackley",5,5,1440,69,0.000312,0.010000
"DEbest","ackley",5,5,1460,70,0.000241,0.010000
"DEbest","ackley",5,5,1480,71,0.000241,0.010000
"DEbest","ackley",5,5,1500,72,0.000081,0.010000
"DEbest","ackley",5,5,1520,73,0.000081,0.010000
"DEbest","ackley",5,5,1540,74,0.000081,0.010000
"DEbest","ackley",5,5,1560,75,0.000074,0.010000
"DEbest","ackley",5,5,1580,76,0.000074,0.010000
"DEbest","ackley",5,5,1600,77,0.000074,0.010000
"DEbest","ackley",5,5,1620,78,0.000057,0.010000
"DEbest","ackley",5,5,1640,79,0.000053,0.010000
"DEbest","ackley",5,5,1660,80,0.000053,0.010000
"DEbest","ackley",5,5,1680,81,0.000037,0.010000
"DEbest","ackley",5,5,1700,82,0.000037,0.010000
"DEbest","ackley",5,5,1720,83,0.000013,0.010000
"DEbest","ackley",5,5,1740,84,0.000013,0.010000
"DEbest","ackley",5,5,1760,85,0.000011,0.010000
"DEbest","ackley",5,5,1780,86,0.000011,0.010000
"DEbest","ackley",5,5,1800,87,0.000011,0.010000
"DEbest","ackley",5,5,1820,88,0.000011,0.010000
"DEbest","ackley",5,5,1840,89,0.000011,0.010000
"DEbest","ackley",5,5,1860,90,0.000010,0.010000
"DEbest","ackley",5,5,1880,91,0.000005,0.010000
"DEbest","ackley",5,5,1900,92,0.000003,0.010000
"DEbest","ackley",5,5,1920,93,0.000003,0.010000
"DEbest","ackley",5,5,1940,94,0.000003,0.010000
"DEbest","ackley",5,5,1960,95,0.000003,0.010000
"DEbest","ackley",5,5,1980,96,0.000002,0.010000
"DEbest","ackley",5,5,2000,97,0.000002,0.010000
"DEbest","ackley",10,1,80,1,19.996653,0.000000
"DEbest","ackley",10,1,100,2,19.348289,0.010000
"DEbest","ackley",10,1,120,3,17.583839,0.020000
"DEbest","ackley",10,1,140,4,15.554320,0.020000
"DEbest","ackley",10,1,160,5,15.554320,0.020000
"DEbest","ackley",10,1,180,6,15.554320,0.040000
"DEbest","ackley",10,1,200,7,15.466534,0.040000
"DEbest","ackley",10,1,220,8,15.466534,0.040000
"DEbest","ackley",10,1,240,9,14.873128,0.040000
"DEbest","ackley",10,1,260,10,14.304487,0.040000
"DEbest","ackley",10,1,280,11,9.118349,0.040000
"DEbest","ackley",10,1,300,12,9.118349,0.040000
"DEbest","ackley",10,1,320,13,9.118349,0.040000
"DEbest","ackley",10,1,340,14,9.118349,0.040000
"DEbest","ackley",10,1,360,15,9.118349,0.040000
"DEbest","ackley",10,1,380,16,9.118349,0.040000
"DEbest","ackley",10,1,400,17,9.118349,0.040000
"DEbest","ackley",10,1,420,18,7.753372,0.040000
"DEbest","ackley",10,1,440,19,7.753372,0.040000
"DEbest","ackley",10,1,460,20,7.571849,0.040000
"DEbest","ackley",10,1,480,21,7.571849,0.040000
"DEbest","ackley",10,1,500,22,6.897028,0.040000
"DEbest","ackley",10,1,520,23,6.897028,0.040000
"DEbest","ackley",10,1,540,24,6.897028,0.040000
"DEbest","ackley",10,1,560,25,6.446307,0.040000
"DEbest","ackley",10,1,580,26,6.446307,0.040000
"DEbest","ackley",10,1,600,27,5.623666,0.050000
"DEbest","ackley",10,1,620,28,5.623666,0.050000
"DEbest","ackley",10,1,640,29,5.623666,0.050000
"DEbest","ackley",10,1,660,30,5.140508,0.050000
"DEbest","ackley",10,1,680,31,5.140508,0.050000
"DEbest","ackley",10,1,700,32,4.481342,0.050000
"DEbest","ackley",10,1,720,33,4.481342,0.050000
"DEbest","ackley",10,1,740,34,4.345624,0.050000
"DEbest","ackley",10,1,760,35,4.194326,0.050000
"DEbest","ackley",10,1,780,36,3.677161,0.050000
"DEbest","ackley",10,1,800,37,3.297601,0.050000
"DEbest","ackley",10,1,820,38,3.279637,0.050000
"DEbest","ackley",10,1,840,39,3.279637,0.050000
"DEbest","ackley",10,1,860,40,3.279637,0.050000
"DEbest","ackley",10,1,880,41,3.222059,0.050000
"DEbest","ackley",10,1,900,42,3.222059,0.050000
"DEbest","ackley",10,1,920,43,3.197890,0.050000
"DEbest","ackley",10,1,940,44,3.197890,0.050000
"DEbest","ackley",10,1,960,45,3.197890,0.050000
"DEbest","ackley",10,1,980,46,2.569856,0.050000
"DEbest","ackley",10,1,1000,47,2.420620,0.060000
"DEbest","ackley",10,1,1020,48,2.420620,0.060000
"DEbest","ackley",10,1,1040,49,2.420620,0.060000
"DEbest","ackley",10,1,1060,50,1.834788,0.060000
"DEbest","ackley",10,1,1080,51,1.553325,0.060000
"DEbest","ackley",10,1,1100,52,1.553325,0.060000
"DEbest","ackley",10,1,1120,53,1.248486,0.060000
"DEbest","ackley",10,1,1140,54,1.248486,0.060000
"DEbest","ackley",10,1,1160,55,0.857338,0.060000
"DEbest","ackley",10,1,1180,56,0.857338,0.060000
"DEbest","ackley",10,1,1200,57,0.857338,0.060000
"DEbest","ackley",10,1,1220,58,0.857338,0.060000
"DEbest","ackley",10,1,1240,59,0.783064,0.060000
"DEbest","ackley",10,1,1260,60,0.531173,0.060000
"DEbest","ackley",10,1,1280,61,0.531173,0.060000
"DEbest","ackley",10,1,1300,62,0.501696,0.060000
"DEbest","ackley",10,1,1320,63,0.494546,0.060000
"DEbest","ackley",10,1,1340,64,0.435316,0.060000
"DEbest","ackley",10,1,1360,65,0.435316,0.060000
"DEbest","ackley",10,1,1380,66,0.342982,0.060000
"DEbest","ackley",10,1,1400,67,0.334831,0.060000
"DEbest","ackley",10,1,1420,68,0.246614,0.060000
"DEbest","ackley",10,1,1440,69,0.201181,0.060000
"DEbest","ackley",10,1,1460,70,0.184555,0.060000
"DEbest","ackley",10,1,1480,71,0.143439,0.060000
"DEbest","ackley",10,1,1500,72,0.072484,0.060000
"DEbest","ackley",10,1,1520,73,0.072484,0.060000
"DEbest","ackley",10,1,1540,74,0.072484,0.060000
"DEbest","ackley",10,1,1560,75,0.072484,0.070000
"DEbest","ackley",10,1,1580,76,0.072484,0.070000
"DEbest","ackley",10,1,1600,77,0.072484,0.070000
"DEbest","ackley",10,1,1620,78,0.063774,0.070000
"DEbest","ackley",10,1,1640,79,0.058417,0.070000
"DEbest","ackley",10,1,1660,80,0.052762,0.070000
"DEbest","ackley",10,1,1680,81,0.032940,0.070000
"DEbest","ackley",10,1,1700,82,0.025985,0.070000
"DEbest","ackley",10,1,1720,83,0.025985,0.070000
"DEbest","ackley",10,1,1740,84,0.019712,0.070000
"DEbest","ackley",10,1,1760,85,0.018567,0.070000
"DEbest","ackley",10,1,1780,86,0.018567,0.070000
"DEbest","ackley",10,1,1800,87,0.017981,0.070000
"DEbest","ackley",10,1,1820,88,0.017981,0.070000
"DEbest","ackley",10,1,1840,89,0.015974,0.070000
"DEbest","ackley",10,1,1860,90,0.014397,0.070000
"DEbest","ackley",10,1,1880,91,0.014397,0.070000
"DEbest","ackley",10,1,1900,92,0.010736,0.070000
"DEbest","ackley",10,1,1920,93,0.009995,0.070000
"DEbest","ackley",10,1,1940,94,0.009436,0.070000
"DEbest","ackley",10,1,1960,95,0.009297,0.070000
"DEbest","ackley",10,1,1980,96,0.009297,0.070000
"DEbest","ackley",10,1,2000,97,0.008495,0.070000
"DEbest","ackley",10,1,2020,98,0.004637,0.070000
"DEbest","ackley",10,1,2040,99,0.004637,0.070000
"DEbest","ackley",10,1,2060,100,0.004637,0.070000
"DEbest","ackley",10,1,2080,101,0.003638,0.070000
"DEbest","ackley",10,1,2100,102,0.003638,0.070000
"DEbest","ackley",10,1,2120,103,0.003638,0.070000
"DEbest","ackley",10,1,2140,104,0.003535,0.070000
"DEbest","ackley",10,1,2160,105,0.003535,0.070000
"DEbest","ackley",10,1,2180,106,0.003500,0.070000
"DEbest","ackley",10,1,2200,107,0.002983,0.070000
"DEbest","ackley",10,1,2220,108,0.002674,0.070000
"DEbest","ackley",10,1,2240,109,0.002628,0.070000
"DEbest","ackley",10,1,2260,110,0.002162,0.080000
"DEbest","ackley",10,1,2280,111,0.001739,0.080000
"DEbest","ackley",10,1,2300,112,0.001739,0.080000
"DEbest","ackley",10,1,2320,113,0.001680,0.080000
"DEbest","ackley",10,1,2340,114,0.001414,0.080000
"DEbest","ackley",10,1,2360,115,0.001132,0.080000
"DEbest","ackley",10,1,2380,116,0.000933,0.080000
"DEbest","ackley",10,1,2400,117,0.000714,0.080000
"DEbest","ackley",10,1,2420,118,0.000693,0.080000
"DEbest","ackley",10,1,2440,119,0.000693,0.080000
"DEbest","ackley",10,1,2460,120,0.000693,0.080000
"DEbest","ackley",10,1,2480,121,0.000572,0.080000
"DEbest","ackley",10,1,2500,122,0.000497,0.080000
"DEbest","ackley",10,1,2520,123,0.000497,0.080000
"DEbest","ackley",10,1,2540,124,0.000435,0.080000
"DEbest","ackley",10,1,2560,125,0.000324,0.080000
"DEbest","ackley",10,1,2580,126,0.000324,0.080000
"DEbest","ackley",10,1,2600,127,0.000324,0.080000
"DEbest","ackley",10,1,2620,128,0.000284,0.080000
"DEbest","ackley",10,1,2640,129,0.000233,0.080000
"DEbest","ackley",10,1,2660,130,0.000217,0.080000
"DEbest","ackley",10,1,2680,131,0.000217,0.080000
"DEbest","ackley",10,1,2700,132,0.000217,0.080000
"DEbest","ackley",10,1,2720,133,0.000167,0.080000
"DEbest","ackley",10,1,2740,134,0.000157,0.090000
"DEbest","ackley",10,1,2760,135,0.000136,0.090000
"DEbest","ackley",10,1,2780,136,0.000119,0.090000
"DEbest","ackley",10,1,2800,137,0.000119,0.090000
"DEbest","ackley",10,1,2820,138,0.000083,0.090000
"DEbest","ackley",10,1,2840,139,0.000082,0.090000
"DEbest","ackley",10,1,2860,140,0.000082,0.090000
"DEbest","ackley",10,1,2880,141,0.000082,0.090000
"DEbest","ackley",10,1,2900,142,0.000067,0.090000
"DEbest","ackley",10,1,2920,143,0.000067,0.090000
"DEbest","ackley",10,1,2940,144,0.000062,0.090000
"DEbest","ackley",10,1,2960,145,0.000048,0.090000
"DEbest","ackley",10,1,2980,146,0.000048,0.090000
"DEbest","ackley",10,1,3000,147,0.000048,0.100000
"DEbest","ackley",10,2,80,1,20.253827,0.000000
"DEbest","ackley",10,2,100,2,19.634956,0.000000
"DEbest","ackley",10,2,120,3,19.634956,0.000000
"DEbest","ackley",10,2,140,4,18.210317,0.000000
"DEbest","ackley",10,2,160,5,18.210317,0.000000
"DEbest","ackley",10,2,180,6,18.210317,0.000000
"DEbest","ackley",10,2,200,7,18.210317,0.010000
"DEbest","ackley",10,2,220,8,17.697421,0.010000
"DEbest","ackley",10,2,240,9,17.458553,0.010000
"DEbest","ackley",10,2,260,10,14.694945,0.010000
"DEbest","ackley",10,2,280,11,14.694945,0.010000
"DEbest","ackley",10,2,300,12,14.694945,0.010000
"DEbest","ackley",10,2,320,13,13.552226,0.010000
"DEbest","ackley",10,2,340,14,12.544401,0.010000
"DEbest","ackley",10,2,360,15,12.544401,0.010000
"DEbest","ackley",10,2,380,16,12.207779,0.010000
"DEbest","ackley",10,2,400,17,12.207779,0.010000
"DEbest","ackley",10,2,420,18,10.417625,0.010000
"DEbest","ackley",10,2,440,19,10.047633,0.010000
"DEbest","ackley",10,2,460,20,9.244736,0.010000
"DEbest","ackley",10,2,480,21,6.889429,0.010000
"DEbest","ackley",10,2,500,22,6.889429,0.010000
"DEbest","ackley",10,2,520,23,6.889429,0.010000
"DEbest","ackley",10,2,540,24,6.889429,0.010000
"DEbest","ackley",10,2,560,25,6.220967,0.010000
"DEbest","ackley",10,2,580,26,6.220967,0.010000
"DEbest","ackley",10,2,600,27,6.220967,0.010000
"DEbest","ackley",10,2,620,28,5.719660,0.010000
"DEbest","ackley",10,2,640,29,4.672361,0.010000
"DEbest","ackley",10,2,660,30,4.672361,0.020000
"DEbest","ackley",10,2,680,31,4.672361,0.020000
"DEbest","ackley",10,2,700,32,4.354608,0.020000
"DEbest","ackley",10,2,720,33,4.354608,0.020000
"DEbest","ackley",10,2,740,34,4.354608,0.020000
"DEbest","ackley",10,2,760,35,4.354608,0.020000
"DEbest","ackley",10,2,780,36,3.863666,0.020000
"DEbest","ackley",10,2,800,37,3.579802,0.020000
"DEbest","ackley",10,2,820,38,3.579802,0.020000
"DEbest","ackley",10,2,840,39,3.284221,0.020000
"DEbest","ackley",10,2,860,40,2.759291,0.020000
"DEbest","ackley",10,2,880,41,2.759291,0.020000
"DEbest","ackley",10,2,900,42,2.759291,0.020000
"DEbest","ackley",10,2,920,43,2.759291,0.020000
"DEbest","ackley",10,2,940,44,2.759291,0.020000
"DEbest","ackley",10,2,960,45,2.624224,0.020000
"DEbest","ackley",10,2,980,46,2.624224,0.020000
"DEbest","ackley",10,2,1000,47,2.624224,0.020000
"DEbest","ackley",10,2,1020,48,2.624224,0.020000
"DEbest","ackley",10,2,1040,49,2.624224,0.030000
"DEbest","ackley",10,2,1060,50,2.578198,0.030000
"DEbest","ackley",10,2,1080,51,1.490214,0.030000
"DEbest","ackley",10,2,1100,52,1.490214,0.030000
"DEbest","ackley",10,2,1120,53,1.490214,0.030000
"DEbest","ackley",10,2,1140,54,1.275344,0.030000
"DEbest","ackley",10,2,1160,55,1.264189,0.030000
"DEbest","ackley",10,2,1180,56,0.952564,0.030000
"DEbest","ackley",10,2,1200,57,0.952564,0.030000
"DEbest","ackley",10,2,1220,58,0.899647,0.030000
"DEbest","ackley",10,2,1240,59,0.542890,0.030000
"DEbest","ackley",10,2,1260,60,0.542890,0.030000
"DEbest","ackley",10,2,1280,61,0.542890,0.030000
"DEbest","ackley",10,2,1300,62,0.371175,0.030000
"DEbest","ackley",10,2,1320,63,0.371175,0.030000
"DEbest","ackley",10,2,1340,64,0.371175,0.030000
"DEbest","ackley",10,2,1360,65,0.247481,0.030000
"DEbest","ackley",10,2,1380,66,0.247481,0.030000
"DEbest","ackley",10,2,1400,67,0.245779,0.030000
"DEbest","ackley",10,2,1420,68,0.245779,0.030000
"DEbest","ackley",10,2,1440,69,0.149430,0.030000
"DEbest","ackley",10,2,1460,70,0.149430,0.030000
"DEbest","ackley",10,2,1480,71,0.149430,0.030000
"DEbest","ackley",10,2,1500,72,0.122550,0.030000
"DEbest","ackley",10,2,1520,73,0.115770,0.030000
"DEbest","ackley",10,2,1540,74,0.071592,0.040000
"DEbest","ackley",10,2,1560,75,0.071592,0.040000
"DEbest","ackley",10,2,1580,76,0.068170,0.040000
"DEbest","ackley",10,2,1600,77,0.068170,0.040000
